pl_id,pl_nm,logitude,latitude,resident_day_month_amt,resident_night_month_amt,resident_allday_month_amt
4756440,비전빌딩옆노상주차장,127.077545,37.554409,30000,20000,40000
4814713,27-4 노상주차장,127.076747,37.553067,30000,20000,40000
4809600,27-4 노상주차장,127.077156,37.553161,30000,20000,40000
4759321,27-4 노상주차장,127.076651,37.553058,30000,20000,40000
4756761,27-4 노상주차장,127.076916,37.553056,30000,20000,40000
4759320,45-11 노상주차장,127.077424,37.554866,30000,20000,40000
4756760,45-11 노상주차장,127.077498,37.554939,30000,20000,40000
4756441,45-11 노상주차장,127.077381,37.554845,30000,20000,40000
4738706,45-11 노상주차장,127.077540,37.555062,30000,20000,40000
4758076,149-12 거주자우선주차장,127.074046,37.553417,30000,20000,40000
4757177,149-12 거주자우선주차장,127.074122,37.553357,30000,20000,40000
4757176,149-12 거주자우선주차장,127.073911,37.553567,30000,20000,40000
4806525,195-18 노상주차장,127.072664,37.556371,30000,20000,40000
4758400,280 노상주차장,127.074941,37.552432,30000,20000,40000
4756815,세종대학교노상주차장,127.073256,37.548914,30000,20000,40000
4843067,348-11 노상주차장,127.070201,37.550838,30000,20000,40000
4837294,348-16 노상주차장,127.069946,37.550452,30000,20000,40000
4820691,348-13 노상주차장,127.070028,37.550583,30000,20000,40000
4810100,348-13 노상주차장,127.070121,37.550688,30000,20000,40000
4754477,348-11 노상주차장,127.070164,37.550767,30000,20000,40000
4807857,351-2 노상주차장,127.069823,37.550165,30000,20000,40000
4754476,351-1 노상주차장,127.069867,37.550276,30000,20000,40000
5026362,장안초등학교,127.072382,37.5498589,30000,20000,40000
4754195,367-8 노상주차장,127.072333,37.549127,30000,20000,40000
4804782,369-15 노상주차장,127.072894,37.549381,30000,20000,40000
4754210,369-15 노상주차장,127.072785,37.549323,30000,20000,40000
4843478,세종대학교노상주차장,127.073261,37.548766,30000,20000,40000
4825418,세종대학교노상주차장,127.073265,37.548744,30000,20000,40000
4807014,세종대학교노상주차장,127.073265,37.548831,30000,20000,40000
4756814,세종대학교노상주차장,127.073247,37.548718,30000,20000,40000
4756813,세종대학교노상주차장,127.073248,37.548687,30000,20000,40000
4756812,세종대학교노상주차장,127.073237,37.548652,30000,20000,40000
4738382,세종대학교노상주차장,127.073264,37.548875,30000,20000,40000
4838027,세종대학교노상주차장,127.073245,37.548565,30000,20000,40000
4825417,세종대학교노상주차장,127.073246,37.548447,30000,20000,40000
4806847,세종대학교노상주차장,127.073248,37.548484,30000,20000,40000
4756811,세종대학교노상주차장,127.073239,37.548608,30000,20000,40000
4756810,세종대학교노상주차장,127.073232,37.548508,30000,20000,40000
4755821,세종대학교노상주차장,127.073233,37.548351,30000,20000,40000
4755820,세종대학교노상주차장,127.073216,37.548284,30000,20000,40000
4755819,세종대학교노상주차장,127.073180,37.548245,30000,20000,40000
4755818,세종대학교노상주차장,127.073042,37.548126,30000,20000,40000
4755183,세종대학교노상주차장,127.073258,37.548408,30000,20000,40000
4755182,세종대학교노상주차장,127.073073,37.548169,30000,20000,40000
4738276,466-16 거주자우선주차장,127.076693,37.557563,30000,20000,40000
5528213,어린이대공원노상주차장,127.083546,37.552605,30000,20000,40000
5528048,능동 IoT 공유주차장,127.079257,37.551950,30000,20000,40000
4810402,어린이대공원노상주차장,127.082517,37.552230,30000,20000,40000
4797054,135-40 거주자우선주차장,127.081667,37.552286,30000,20000,40000
4756838,135-40 거주자우선주차장,127.081595,37.552357,30000,20000,40000
4755513,어린이대공원노상주차장,127.082702,37.552404,30000,20000,40000
4755511,어린이대공원노상주차장,127.082605,37.552298,30000,20000,40000
4755510,135-40 거주자우선주차장,127.081730,37.552272,30000,20000,40000
4735333,135-40 거주자우선주차장,127.081552,37.552417,30000,20000,40000
5528302,166-6 거주자우선주차장,127.0813855,37.5529066,0,0,0
5528301,166-6 거주자우선주차장,127.0813646,37.5528669,0,0,0
5528300,166-6 거주자우선주차장,127.081332,37.552808,0,0,0
4756468,181-2 노상주차장,127.081058,37.553812,30000,20000,40000
4759434,201-2 노상주차장,127.079721,37.553733,30000,20000,40000
4759433,201-2 노상주차장,127.079388,37.553814,30000,20000,40000
4757830,201-2 노상주차장,127.079900,37.553643,30000,20000,40000
4755171,201-2 노상주차장,127.079487,37.553791,30000,20000,40000
5530302,223-25 노상주차장,127.0802038,37.5554537,30000,20000,40000
5530301,223-25 노상주차장,127.0803697,37.555391,30000,20000,40000
5530283,223-41 노상주차장,127.0794233,37.555605,30000,20000,40000
4810347,223-41 노상주차장,127.079402,37.555568,30000,20000,40000
4759431,223-24 노상주차장,127.080551,37.555262,30000,20000,40000
4755168,223-25 노상주차장,127.080489,37.555295,30000,20000,40000
5530398,224-1 노상주차장,127.0796978,37.5560918,30000,20000,40000
5530397,224-1 노상주차장,127.0796737,37.5560491,30000,20000,40000
4755166,224-1 노상주차장,127.079636,37.555600,30000,20000,40000
4755165,224-1 노상주차장,127.079665,37.556008,30000,20000,40000
4737189,225-31 노상주차장,127.079094,37.554926,30000,20000,40000
4759110,233-20 노상주차장,127.081160,37.554016,30000,20000,40000
5528540,235-2 노상주차장,127.0815986,37.555499,30000,20000,40000
5528539,235-2 노상주차장,127.0821243,37.5553183,30000,20000,40000
5528505,235-42 노상주차장,127.0822105,37.5546713,30000,20000,40000
4759107,235-42 노상주차장,127.081843,37.554783,30000,20000,40000
4756466,235-42 노상주차장,127.082265,37.554657,30000,20000,40000
4736666,235-2 노상주차장,127.082178,37.555253,30000,20000,40000
5528538,236-6 노상주차장,127.0823898,37.5552545,30000,20000,40000
4757802,236-6 노상주차장,127.082475,37.555186,30000,20000,40000
5528553,237-5 노상주차장,127.084189,37.554876,0,0,0
5528534,237-21 노상주차장,127.0837926,37.5546698,30000,20000,40000
4757789,237-21 노상주차장,127.083676,37.554704,30000,20000,40000
4755514,어린이대공원노상주차장,127.082760,37.552494,30000,20000,40000
5528182,어린이대공원노상주차장,127.082944,37.552630,30000,20000,40000
4818167,어린이대공원노상주차장,127.083110,37.552623,30000,20000,40000
4755439,어린이대공원노상주차장,127.083009,37.552614,30000,20000,40000
5528220,어린이대공원노상주차장,127.084072,37.552450,30000,20000,40000
5528147,243-23 노상주차장,127.0839323,37.5531404,30000,20000,40000
4756432,243-23 노상주차장,127.083946,37.553185,30000,20000,40000
4756109,어린이대공원노상주차장,127.083931,37.552514,30000,20000,40000
4756108,어린이대공원노상주차장,127.083809,37.552574,30000,20000,40000
4755440,어린이대공원노상주차장,127.083742,37.552583,30000,20000,40000
4737847,어린이대공원노상주차장,127.084019,37.552480,30000,20000,40000
4807930,244-11 노상주차장,127.083428,37.553609,30000,20000,40000
4736679,245-2 거주자우선주차장,127.084303,37.554444,30000,20000,40000
5528129,247-6 노상주차장,127.0868071,37.5539777,30000,20000,40000
5528128,247-6 노상주차장,127.0867672,37.553936,30000,20000,40000
5528119,247-18 노상주차장,127.0853952,37.554214,30000,20000,40000
4807767,247-18 노상주차장,127.085379,37.554175,30000,20000,40000
4756433,247-6 노상주차장,127.086748,37.553887,30000,20000,40000
5528114,248-35 노상주차장,127.0858789,37.5538181,30000,20000,40000
5528113,248-35 노상주차장,127.0859321,37.5538005,30000,20000,40000
4820648,248-35 노상주차장,127.086293,37.553676,30000,20000,40000
5528043,249-3 거주자우선주차장,127.086156,37.553106,30000,20000,40000
5527989,어린이대공원노상주차장,127.0846489,37.5522359,30000,20000,40000
5527988,어린이대공원노상주차장,127.0845905,37.5522633,30000,20000,40000
5527987,어린이대공원노상주차장,127.0845213,37.5522753,30000,20000,40000
5527986,어린이대공원노상주차장,127.0844673,37.5522924,30000,20000,40000
5527984,어린이대공원노상주차장,127.0847002,37.5521983,30000,20000,40000
4757428,어린이대공원노상주차장,127.084822,37.552081,30000,20000,40000
4757113,어린이대공원노상주차장,127.084635,37.552216,30000,20000,40000
4757095,어린이대공원노상주차장,127.084415,37.552303,30000,20000,40000
4755449,어린이대공원노상주차장,127.084781,37.552190,30000,20000,40000
5528231,어린이대공원노상주차장,127.085290,37.551803,30000,20000,40000
5527882,어린이대공원노상주차장,127.0851577,37.5518736,30000,20000,40000
5527881,어린이대공원노상주차장,127.0851035,37.5518941,30000,20000,40000
5527880,어린이대공원노상주차장,127.0850648,37.5519104,30000,20000,40000
5527879,어린이대공원노상주차장,127.0850209,37.5519227,30000,20000,40000
5527878,어린이대공원노상주차장,127.0852196,37.5518331,30000,20000,40000
5527877,어린이대공원노상주차장,127.0855978,37.551714,30000,20000,40000
5527876,어린이대공원노상주차장,127.0855817,37.5517183,30000,20000,40000
4758424,어린이대공원노상주차장,127.085388,37.551740,30000,20000,40000
4758098,어린이대공원노상주차장,127.085367,37.551774,30000,20000,40000
4758096,어린이대공원노상주차장,127.085007,37.551926,30000,20000,40000
4756445,251-36 노상주차장,127.084868,37.552138,30000,20000,40000
4735351,어린이대공원노상주차장,127.085194,37.551841,30000,20000,40000
5528244,어린이대공원노상주차장,127.085698,37.551629,30000,20000,40000
5527874,어린이대공원노상주차장,127.085753,37.551649,30000,20000,40000
5527873,어린이대공원노상주차장,127.0857641,37.5525455,30000,20000,40000
5527872,어린이대공원노상주차장,127.085730,37.551636,30000,20000,40000
5527871,어린이대공원노상주차장,127.0857158,37.5516226,30000,20000,40000
4797700,어린이대공원노상주차장,127.085807,37.551588,30000,20000,40000
4759420,어린이대공원노상주차장,127.085977,37.551527,30000,20000,40000
4759419,어린이대공원노상주차장,127.085908,37.551548,30000,20000,40000
4758425,어린이대공원노상주차장,127.085629,37.551684,30000,20000,40000
4737281,어린이대공원노상주차장,127.085568,37.551695,30000,20000,40000
4757999,254-1 노상주차장,127.087247,37.553297,30000,20000,40000
4755108,어린이대공원노상주차장,127.087377,37.551944,0,0,0
4754428,어린이대공원노상주차장,127.087592,37.552029,0,0,0
4754427,어린이대공원노상주차장,127.087512,37.551999,30000,20000,40000
4754425,어린이대공원노상주차장,127.087252,37.551863,0,0,0
4754424,어린이대공원노상주차장,127.087231,37.551871,0,0,0
4736651,어린이대공원노상주차장,127.087285,37.551907,0,0,0
5527869,어린이대공원노상주차장,127.0860269,37.5515397,0,0,0
5527868,어린이대공원노상주차장,127.0863917,37.5525348,0,0,0
5527867,어린이대공원노상주차장,127.0863166,37.5515524,0,0,0
4759422,어린이대공원노상주차장,127.086458,37.551580,0,0,0
4759386,어린이대공원노상주차장,127.086639,37.551630,0,0,0
4759385,258-19 거주자우선주차장,127.086579,37.551647,30000,20000,40000
4755106,어린이대공원노상주차장,127.087153,37.551838,0,0,0
4754422,어린이대공원노상주차장,127.086731,37.551669,0,0,0
5528256,어린이대공원노상주차장,127.086259,37.551491,30000,20000,40000
5528506,265-12 거주자우선주차장,127.082663,37.554990,30000,20000,40000
5528550,270-8 노상주차장,127.083007,37.555514,0,0,0
5528522,270-9 노상주차장,127.083886,37.554412,0,0,0
5528317,270-6 노상주차장,127.084829,37.553360,0,0,0
5528181,어린이대공원노상주차장,127.082726,37.552443,30000,20000,40000
5528120,270-7 노상주차장,127.085509,37.554031,0,0,0
5527893,270-15 거주자우선주차장,127.0857238,37.5522052,0,0,0
5527892,270-15 거주자우선주차장,127.0855575,37.5528687,0,0,0
5527891,270-15 거주자우선주차장,127.085562,37.551928,0,0,0
5527795,270-10 노상주차장,127.0868021,37.5534471,0,0,0
5527794,270-10 노상주차장,127.0868074,37.5535321,0,0,0
5527793,270-10 노상주차장,127.0871669,37.553362,0,0,0
5527785,270-10 노상주차장,127.087409,37.553281,0,0,0
5527784,270-10 노상주차장,127.0875301,37.5532492,0,0,0
5527783,270-10 노상주차장,127.0876304,37.5532034,0,0,0
5527782,270-10 노상주차장,127.087751,37.553143,0,0,0
4756162,283-6 노상주차장,127.078527,37.552283,30000,20000,40000
4756161,283-6 노상주차장,127.077369,37.552866,30000,20000,40000
4756793,284-8 노상주차장,127.078267,37.553304,30000,20000,40000
4756794,313-8 노상주차장,127.078850,37.552138,30000,20000,40000
4756836,능동IoT공유주차장,127.078347,37.551968,30000,20000,40000
4754526,어린이대공원옆노상주차장,127.078516,37.552000,30000,20000,40000
4754524,능동IoT공유주차장,127.078171,37.551933,30000,20000,40000
4737310,능동IoT공유주차장,127.077972,37.551852,30000,20000,40000
5529934,315-5 노상주차장,127.0777197,37.5522158,30000,20000,40000
5529933,315-5 노상주차장,127.0777378,37.552249,30000,20000,40000
5529932,315-5 노상주차장,127.0777749,37.5523152,30000,20000,40000
4808719,315-5 노상주차장,127.077754,37.552292,30000,20000,40000
4759091,능동IoT공유주차장,127.077543,37.551770,30000,20000,40000
4758467,능동IoT공유주차장,127.077689,37.551766,30000,20000,40000
4757448,어린이대공원옆노상주차장,127.077373,37.551728,30000,20000,40000
4754523,능동IoT공유주차장,127.077904,37.551827,30000,20000,40000
4759432,320-44 노상주차장,127.078863,37.554542,30000,20000,40000
4755169,320-9 노상주차장,127.078776,37.554337,30000,20000,40000
4808200,453-18 노상주차장,127.080336,37.553832,30000,20000,40000
4756758,453-18 노상주차장,127.080182,37.553623,30000,20000,40000
4842402,5-49 노상주차장,127.069255,37.539183,30000,20000,40000
4755374,5-56 노상주차장,127.066719,37.533504,30000,20000,40000
4838012,10-7 노상주차장,127.065716,37.539971,30000,20000,40000
4820972,대동모텔앞노상주차장,127.065409,37.539447,30000,20000,40000
4809387,세종빌라앞노상주차장,127.065828,37.540232,30000,20000,40000
4808756,대동모텔앞노상주차장,127.065493,37.539520,30000,20000,40000
4798698,진주빌라앞노상주차장,127.065716,37.539971,30000,20000,40000
4759447,세종빌라앞노상주차장,127.065744,37.533349,30000,20000,40000
4759133,진주빌라앞노상주차장,127.065716,37.539971,30000,20000,40000
4759132,10-7 노상주차장,127.065716,37.539971,30000,20000,40000
4759131,진주빌라앞노상주차장,127.065716,37.539971,30000,20000,40000
4759130,세종빌라앞노상주차장,127.065880,37.540284,30000,20000,40000
4758124,10-32 노상주차장,127.065393,37.539370,30000,20000,40000
4758123,10-7 노상주차장,127.065716,37.539971,30000,20000,40000
5023548,자양공공힐링센터,127.065086,37.5402495,30000,20000,40000
4837106,아차산로192노상주차장,127.064655,37.541280,30000,20000,40000
4826749,아차산로192거주자우선주차장,127.064655,37.541280,30000,20000,40000
4825111,아차산로192거주자우선주차장,127.064781,37.541242,30000,20000,40000
4806836,아차산로192거주자우선주차장,127.064781,37.541242,30000,20000,40000
4804780,17-5 노상주차장,127.064704,37.541663,30000,20000,40000
4797940,17-5 노상주차장,127.064712,37.541703,30000,20000,40000
4758792,아차산로192노상주차장,127.064781,37.541242,30000,20000,40000
4757801,아차산로192공영주차장,127.064604,37.541306,30000,20000,40000
4756465,17-5 거주자우선주차장,127.064525,37.541331,30000,20000,40000
4820705,23-2 노상주차장,127.064312,37.541406,30000,20000,40000
4810134,23-3 노상주차장,127.063899,37.541549,30000,20000,40000
4757800,23-2 노상주차장,127.064256,37.541435,30000,20000,40000
4757799,23-2 노상주차장,127.064169,37.541454,30000,20000,40000
4755469,23-3 노상주차장,127.064000,37.541522,30000,20000,40000
4825115,24-21 노상주차장,127.063901,37.540478,30000,20000,40000
4759129,한강성원아파트앞노상주차장,127.063867,37.540411,30000,20000,40000
4759102,24-27 노상주차장,127.063869,37.540361,30000,20000,40000
4759101,24-21 노상주차장,127.063909,37.540520,30000,20000,40000
4758794,24-23 노상주차장,127.064008,37.540672,30000,20000,40000
4758793,24-23 노상주차장,127.064053,37.540698,30000,20000,40000
4798960,52-105 거주자우선주차장,127.064609,37.534787,30000,20000,40000
4759314,53-20 거주자우선주차장,127.064534,37.534837,30000,20000,40000
4759313,53-20 거주자우선주차장,127.064392,37.534874,30000,20000,40000
5532344,54-19 거주자우선주차장,127.0640894,37.5349796,30000,20000,40000
5532343,54-19 거주자우선주차장,127.064146,37.5349592,30000,20000,40000
4820467,54-17 거주자우선주차장,127.063728,37.535056,30000,20000,40000
4759312,54-19 거주자우선주차장,127.064045,37.534967,30000,20000,40000
4738285,54-20 거주자우선주차장,127.064159,37.534944,30000,20000,40000
4758989,55-12 거주자우선주차장,127.063597,37.535097,30000,20000,40000
5533102,신양중학교골목노상주차장,127.0642983,37.5330605,30000,20000,40000
5533041,57-134 거주자우선주차장,127.062607,37.5338954,30000,20000,40000
5532077,57-19 거주자우선주차장,127.0630953,37.5348156,30000,20000,40000
5532076,57-19 거주자우선주차장,127.0631229,37.5348733,30000,20000,40000
5532074,57-19 거주자우선주차장,127.063150,37.534942,30000,20000,40000
4830669,신양중학교골목노상주차장,127.064341,37.533070,30000,20000,40000
4825433,신양중학교골목노상주차장,127.063868,37.532712,30000,20000,40000
4825112,57-2 노상주차장,127.063333,37.532685,30000,20000,40000
4810374,57-134 거주자우선주차장,127.062666,37.533921,30000,20000,40000
4810367,57-2 노상주차장,127.063388,37.532662,30000,20000,40000
4810135,57-67 거주자우선주차장,127.063019,37.534496,30000,20000,40000
4798718,57-2 노상주차장,127.062912,37.532775,30000,20000,40000
4796917,신양중학교골목노상주차장,127.063522,37.532600,30000,20000,40000
4759446,신양중학교골목노상주차장,127.064260,37.533013,30000,20000,40000
4758115,신양중학교골목노상주차장,127.063948,37.532769,30000,20000,40000
4757805,57-2 노상주차장,127.063200,37.532715,30000,20000,40000
4757746,신양중학교골목노상주차장,127.064307,37.533045,30000,20000,40000
4757745,신양중학교골목노상주차장,127.064216,37.532987,30000,20000,40000
4757744,신양중학교골목노상주차장,127.063963,37.532802,30000,20000,40000
4757483,신양중학교골목노상주차장,127.063797,37.532685,30000,20000,40000
4757482,57-134 거주자우선주차장,127.062654,37.533895,30000,20000,40000
4756479,57-2 노상주차장,127.063455,37.532647,30000,20000,40000
4756478,57-2 노상주차장,127.063254,37.532703,30000,20000,40000
4756477,57-2 노상주차장,127.062874,37.532807,30000,20000,40000
4735829,신양중학교골목노상주차장,127.064013,37.532834,30000,20000,40000
4735317,신양중학교골목노상주차장,127.063823,37.532669,30000,20000,40000
5533104,78-2 거주자우선주차장,127.065478,37.533853,30000,20000,40000
4757749,87-1 노상주차장,127.065199,37.533115,30000,20000,40000
4755151,87-1 노상주차장,127.065135,37.533114,30000,20000,40000
4843398,97-1 노상주차장,127.062003,37.533045,30000,20000,40000
4837114,97-1 노상주차장,127.062491,37.532895,30000,20000,40000
4825412,97-1 노상주차장,127.062766,37.532817,30000,20000,40000
4820700,97-1 노상주차장,127.062119,37.532968,30000,20000,40000
4809379,97-1 노상주차장,127.062114,37.533018,30000,20000,40000
4804783,97-1 노상주차장,127.062819,37.532811,30000,20000,40000
4757804,97-1 노상주차장,127.062847,37.532787,30000,20000,40000
4757803,97-1 노상주차장,127.062709,37.532846,30000,20000,40000
4756476,97-1 노상주차장,127.062662,37.532862,30000,20000,40000
4756475,97-1 노상주차장,127.062603,37.532858,30000,20000,40000
4756474,97-1 노상주차장,127.062408,37.532922,30000,20000,40000
4756473,97-1 노상주차장,127.062352,37.532929,30000,20000,40000
4755140,97-1 노상주차장,127.062166,37.532972,30000,20000,40000
4755136,97-1 노상주차장,127.061894,37.533083,30000,20000,40000
4755135,97-1 노상주차장,127.062081,37.533009,30000,20000,40000
4754797,97-1 노상주차장,127.062176,37.533099,30000,20000,40000
4754796,97-1 노상주차장,127.062125,37.533072,30000,20000,40000
4737296,97-1 노상주차장,127.061955,37.533065,30000,20000,40000
5532769,꿈에그린아파트102동앞거주자우선주차상,127.0615444,37.5341319,30000,20000,40000
4807860,꿈에그린아파트102동앞거주자우선주차상,127.061677,37.534085,30000,20000,40000
4756145,꿈에그린아파트102동앞거주자우선주차상,127.061584,37.534124,30000,20000,40000
4756144,꿈에그린아파트102동앞거주자우선주차상,127.061485,37.534103,30000,20000,40000
4756143,꿈에그린아파트102동앞거주자우선주차상,127.061433,37.534123,30000,20000,40000
4756142,꿈에그린아파트102동앞거주자우선주차상,127.061367,37.534132,30000,20000,40000
5532711,181-1 노상주차장,127.0616401,37.5333202,30000,20000,40000
5532710,181-1 노상주차장,127.0616045,37.5333678,30000,20000,40000
5532709,181-1 노상주차장,127.0615622,37.5334137,30000,20000,40000
5532708,181-1 노상주차장,127.0615289,37.5334525,30000,20000,40000
5532707,181-1 노상주차장,127.0614977,37.5335019,30000,20000,40000
5532706,181-1 노상주차장,127.061451,37.5335584,30000,20000,40000
5532705,181-1 노상주차장,127.0614065,37.5336113,30000,20000,40000
5532704,181-1 노상주차장,127.0613598,37.533666,30000,20000,40000
5532703,181-1 노상주차장,127.0613131,37.5337313,30000,20000,40000
5532702,181-1 노상주차장,127.061283,37.533805,30000,20000,40000
5532797,193-33 거주자우선주차장,127.0617808,37.5348975,30000,20000,40000
5532796,193-33 거주자우선주차장,127.0618409,37.5348816,30000,20000,40000
4810112,193-30 거주자우선주차장,127.062136,37.534100,30000,20000,40000
4805927,193-33 거주자우선주차장,127.061903,37.534863,30000,20000,40000
4736533,193-30 거주자우선주차장,127.062079,37.534106,30000,20000,40000
4758988,195-10 거주자우선주차장,127.062511,37.534723,30000,20000,40000
4758987,195-10 거주자우선주차장,127.062449,37.534727,30000,20000,40000
5532102,199-1 거주자우선주차장,127.061846,37.536312,30000,20000,40000
5532098,199-5 거주자우선주차장,127.0621258,37.5355299,30000,20000,40000
5532087,199-5 거주자우선주차장,127.0628356,37.5353536,30000,20000,40000
5532085,199-5 거주자우선주차장,127.0623606,37.5354953,30000,20000,40000
5532084,199-5 거주자우선주차장,127.062303,37.535508,30000,20000,40000
5532083,199-5 거주자우선주차장,127.062248,37.535509,30000,20000,40000
5532082,199-5 거주자우선주차장,127.062160,37.535548,30000,20000,40000
5532048,202-14 거주자우선주차장,127.0615473,37.5361274,30000,20000,40000
4757081,202-33 거주자우선주차장,127.061186,37.535468,30000,20000,40000
4755174,202-18 거주자우선주차장,127.061403,37.535930,30000,20000,40000
4755173,202-14 거주자우선주차장,127.061477,37.536027,30000,20000,40000
4831390,203-18 거주자우선주차장,127.061108,37.535334,30000,20000,40000
4757082,203-18 거주자우선주차장,127.061108,37.535342,30000,20000,40000
4756437,203-18 거주자우선주차장,127.061106,37.535319,30000,20000,40000
4820821,206-3 거주자우선주차장,127.060613,37.535224,30000,20000,40000
5018486,서울자양초등학교,127.079362,37.5369703,30000,20000,40000
4838105,226-32 거주자우선주차장,127.075243,37.539180,30000,20000,40000
4838013,진주빌라앞노상주차장,127.065666,37.532918,30000,20000,40000
4820785,226-1 노상주차장,127.065796,37.532827,30000,20000,40000
4810113,226-32 거주자우선주차장,127.075254,37.539256,30000,20000,40000
4758392,226-1 노상주차장,127.065636,37.532955,30000,20000,40000
4758391,226-1 노상주차장,127.065625,37.532992,30000,20000,40000
4757467,226-32 거주자우선주차장,127.075213,37.539045,30000,20000,40000
4757466,226-32 거주자우선주차장,127.075218,37.539094,30000,20000,40000
4755468,226-32 거주자우선주차장,127.075210,37.538979,30000,20000,40000
4755461,226-32 거주자우선주차장,127.075218,37.539121,30000,20000,40000
4755460,226-32 거주자우선주차장,127.075243,37.539214,30000,20000,40000
4755104,226-1 노상주차장,127.065739,37.532873,30000,20000,40000
5026551,롯데백화점,127.0709,37.5383451,30000,20000,40000
1575781,송림식당길(노상),127.076499,37.536774,0,0,0
4820671,452-5 노상주차장,127.074177,37.532705,30000,20000,40000
4758091,452-5 거주자우선주차장,127.074068,37.532716,30000,20000,40000
4758090,452-2 거주자우선주차장,127.074248,37.532674,30000,20000,40000
4759329,카이스트수학앞노상주차장,127.073688,37.532819,30000,20000,40000
4758095,453-4 노상주차장,127.073802,37.532798,30000,20000,40000
4758094,광진어르신돌봄센터앞거주자우선주차장,127.073812,37.532788,30000,20000,40000
4758093,광진어르신돌봄센터앞거주자우선주차장,127.073868,37.532763,30000,20000,40000
4758092,광진어르신돌봄센터앞거주자우선주차장,127.073981,37.532752,30000,20000,40000
4842024,454-7 거주자우선주차장,127.073614,37.532869,30000,20000,40000
4827363,454-7 노상주차장,127.073556,37.532881,30000,20000,40000
4814488,자양2차우성아파트노상주차장,127.073430,37.532909,30000,20000,40000
4806526,자양2차우성아파트노상주차장,127.073504,37.532898,30000,20000,40000
4759330,자양2차우성아파트노상주차장,127.073456,37.532905,30000,20000,40000
4757773,454-7 노상주차장,127.073611,37.532855,30000,20000,40000
4738816,자양2차우성아파트노상주차장,127.073392,37.532930,30000,20000,40000
4735349,자양2차우성아파트노상주차장,127.073496,37.532899,30000,20000,40000
4831212,J-town앞노상주차장,127.072488,37.533618,30000,20000,40000
4820715,J-town앞노상주차장,127.072464,37.533571,30000,20000,40000
4798335,460-1 거주자우선주차장,127.072585,37.533709,30000,20000,40000
4756460,460-8 거주자우선주차장,127.072456,37.533431,30000,20000,40000
4756459,460-8 거주자우선주차장,127.072471,37.533472,30000,20000,40000
4755144,J-town앞노상주차장,127.072476,37.533520,30000,20000,40000
4755143,460-1 거주자우선주차장,127.072633,37.533736,30000,20000,40000
4736672,460-8 거주자우선주차장,127.072451,37.533357,30000,20000,40000
4757790,461-3 거주자우선주차장,127.072575,37.533195,30000,20000,40000
4755464,461-3 노상주차장,127.072526,37.533225,30000,20000,40000
4820670,자양2차우성아파트노상주차장,127.073179,37.533363,30000,20000,40000
4820263,자양2차우성아파트노상주차장,127.073276,37.533215,30000,20000,40000
4757791,462-4 노상주차장,127.072678,37.533032,30000,20000,40000
4757016,자양2차우성아파트노상주차장,127.073162,37.533406,30000,20000,40000
4755465,462-4 거주자우선주차장,127.072647,37.533087,30000,20000,40000
4755358,자양2차우성아파트노상주차장,127.073197,37.533330,30000,20000,40000
4755357,자양2차우성아파트노상주차장,127.073223,37.533311,30000,20000,40000
4755356,자양2차우성아파트노상주차장,127.073239,37.533272,30000,20000,40000
4755355,자양2차우성아파트노상주차장,127.073264,37.533232,30000,20000,40000
4755354,자양2차우성아파트노상주차장,127.073297,37.533181,30000,20000,40000
4755353,자양2차우성아파트노상주차장,127.073320,37.533141,30000,20000,40000
4755036,자양2차우성아파트노상주차장,127.073336,37.533105,30000,20000,40000
4738826,자양2차우성아파트노상주차장,127.073124,37.533437,30000,20000,40000
4759126,성수농축산노상주차장,127.073389,37.532055,30000,20000,40000
4759125,성수농축산노상주차장,127.073318,37.532063,30000,20000,40000
4758119,성수농축산노상주차장,127.073246,37.532100,30000,20000,40000
4806412,장경로얄빌라주변노상주차장,127.072812,37.531158,30000,20000,40000
4799107,장경로얄빌라주변노상주차장,127.072615,37.531168,30000,20000,40000
4737534,장경로얄빌라주변노상주차장,127.072491,37.531203,30000,20000,40000
4737535,475-5 노상주차장,127.072587,37.530961,30000,20000,40000
4811975,476-1 노상주차장,127.072468,37.530940,30000,20000,40000
5543015,482-5 거주자우선주차장,127.07023,37.5308803,30000,20000,40000
5543014,482-5 거주자우선주차장,127.0702944,37.5308654,30000,20000,40000
5543013,482-5 거주자우선주차장,127.0703668,37.5308526,30000,20000,40000
5543012,482-5 거주자우선주차장,127.0704151,37.530848399999996,30000,20000,40000
5543011,482-5 거주자우선주차장,127.0704741,37.5308313,30000,20000,40000
5543010,482-5 거주자우선주차장,127.0705197,37.5308143,30000,20000,40000
5543009,482-5 거주자우선주차장,127.0705734,37.5308016,30000,20000,40000
5543008,482-5 거주자우선주차장,127.0706404,37.5307846,30000,20000,40000
5543007,482-5 거주자우선주차장,127.0706994,37.5307739,30000,20000,40000
5543006,482-5 거주자우선주차장,127.0707638,37.5307569,30000,20000,40000
5543005,482-5 거주자우선주차장,127.0708175,37.5307378,30000,20000,40000
5543004,482-5 거주자우선주차장,127.0708845,37.5307229,30000,20000,40000
5543003,482-5 거주자우선주차장,127.0709596,37.5307101,30000,20000,40000
5543002,482-5 거주자우선주차장,127.0710079,37.5307016,30000,20000,40000
5543001,482-5 거주자우선주차장,127.0710669,37.5306825,30000,20000,40000
5543000,482-5 거주자우선주차장,127.071134,37.5306591,30000,20000,40000
