점포구분명,상세영업상태명,사업장명,좌표정보(X),좌표정보(Y)
일반음식점,영업,미선사천마라탕,205845.235477102,448487.468509742
일반음식점,영업,치킨뱅이(중곡1호점),206915.543812822,451262.801208003
일반음식점,영업,베트남쌍둥이커피,206178.963247551,449009.098589548
일반음식점,영업,다호,206891.932826786,450968.392621471
일반음식점,영업,본죽&비빔밥 뚝섬유원지역점,205945.98820137,447862.351973505
일반음식점,영업,고향맛집,206524.899422795,447712.697294382
일반음식점,영업,조마루뼈다귀,207386.983040962,447934.708019366
일반음식점,영업,엉터리생고기두번째이야기,205884.990016684,448726.936870787
일반음식점,영업,용용선생건대점2호점,206140.522638642,448804.463995186
일반음식점,영업,은이네왕십리곱창,208148.536798657,450342.619688579
일반음식점,영업,원일반점,205642.464464537,448606.389946944
일반음식점,영업,김환푸드,207195.491741568,451745.020107406
일반음식점,영업,짱구야학교가자,206077.605649024,448864.723198627
일반음식점,영업,스시붐,206360.50393518,449574.218837483
일반음식점,영업,피자스쿨건대점,206127.412962608,449074.563932226
일반음식점,영업,본죽자양동점,207068.622608906,447698.605234605
일반음식점,영업,김가네뚝섬유원지역점,205945.98820137,447862.351973505
일반음식점,영업,비비큐광나루점,208347.888035461,448928.108291802
일반음식점,영업,한마당치킨호프,207433.670818884,449160.886093369
일반음식점,영업,명동할머니국수동서울터미널점,208201.993320839,447967.299542306
일반음식점,영업,가르텐호프앤레스트,208261.748825555,448701.658478751
일반음식점,영업,우정식당,205612.40218535,448221.506050387
일반음식점,영업,참숯벽돌집,206144.073730139,448888.054992098
일반음식점,영업,망향비빔국수,207996.984458785,449670.570578119
일반음식점,영업,206숯불구이,206376.250562824,449455.046135201
일반음식점,영업,윤호네양꼬치,207034.361605801,447884.615833523
일반음식점,영업,한솔식당,207332.411445378,450873.927122218
일반음식점,영업,강진식당,207180.853844847,447674.2434003
일반음식점,영업,얌샘김밥광장점,208526.97532855,448791.8824094
일반음식점,영업,논두렁,207234.156664277,447434.03673258
일반음식점,영업,군자닭갈비,206960.304957991,450625.255482591
일반음식점,영업,진도댁대박포차,207190.600408872,451224.808807422
일반음식점,영업,마장한우 소머리국밥,206696.803219355,448294.740160725
일반음식점,영업,비어마켓,206417.987654394,449430.06080897
일반음식점,영업,오가야,206567.693437875,450290.261145715
일반음식점,영업,더 페퍼콘(The Peppercorn),207515.99058133,448598.195691554
일반음식점,영업,마미블루,206269.702374078,449001.60022791
일반음식점,영업,옛사랑,207183.255174147,452124.901251429
일반음식점,영업,프렌즈,205416.532264515,448239.746968688
일반음식점,영업,숯불직화꼬치바베큐,207226.352088918,450630.217783221
일반음식점,영업,한가람,206217.434726027,448506.218743834
일반음식점,영업,위락,206636.225925887,449204.923274877
일반음식점,영업,메카참치,206716.481561067,450768.735041942
일반음식점,영업,피자나라 치킨공주,206681.57338058,447804.996873797
일반음식점,영업,투존치킨구의점앤비어,208558.286631653,448353.905156369
일반음식점,영업,피자헛 군자2호점,207084.118136299,450898.544178771
일반음식점,영업,마실리아2,206098.338891049,448722.142529103
일반음식점,영업,구의김밥,207549.822870437,448412.41144438
일반음식점,영업,썬더치킨,206435.050706451,450157.89885637
일반음식점,영업,아감한우정육식당,207762.182229492,450683.537320083
일반음식점,영업,카페큐리어스,208048.786160687,449729.185298196
일반음식점,영업,밥내음,206112.570308208,449464.452596092
일반음식점,영업,도시어민,207959.495345135,448045.166175638
일반음식점,영업,우연,207219.200152414,452120.341711469
일반음식점,영업,한밥,207849.927128453,448602.79357947
일반음식점,영업,진미가,206316.591675992,450086.358641909
일반음식점,영업,노가리앤비어,207277.021986714,451095.117699114
일반음식점,영업,다미김밥,207258.61801812,447421.91647025
일반음식점,영업,조우치킨,206477.775672072,447621.945667604
일반음식점,영업,커피고,207168.798582797,450507.082707788
일반음식점,영업,명승,207132.004647814,450353.918348843
일반음식점,영업,강원식당,207314.400742585,448046.494924116
일반음식점,영업,치킨팝,207448.302662675,450972.212712997
일반음식점,영업,박대박조개찜(구의점),207632.320535457,448429.579377814
일반음식점,영업,중화명가,207263.553158593,451977.69187391
일반음식점,영업,건풍e치킨,207986.818206707,450071.426967247
일반음식점,영업,방이편백육분삼십 군자점,206936.780470629,450666.594543936
일반음식점,영업,정희네,207421.456157929,452081.627702376
일반음식점,영업,오징어마을,205861.823342642,448855.280633365
일반음식점,영업,이모네포차,207142.676593721,451177.96122094
일반음식점,영업,쪼쪼(Dzo … Dzo),205861.823342642,448855.280633365
일반음식점,영업,참새방앗간,206820.815632135,450452.251129215
일반음식점,영업,신머이쌀국수중곡점,207662.269409542,450724.825373886
일반음식점,영업,갯벌낙지,206456.174022227,449319.518666748
일반음식점,영업,셀렉키친(공유주방),206318.638985259,449098.721177878
일반음식점,영업,은행나무집,208638.221858823,448970.871104396
일반음식점,영업,함포비빔밥,206349.675048285,448396.939704285
일반음식점,영업,용문집,205876.812846863,448014.731898392
일반음식점,영업,비어호프,208261.748825555,448701.658478751
일반음식점,영업,레터프롬홈(Letter From Home),206088.852238736,448297.963860543
일반음식점,영업,대성 가마솥 순대국,207323.29823531,451440.420872021
일반음식점,영업,다우,208083.990712127,449928.949356102
일반음식점,영업,시골댁,207385.095104011,447699.634689414
일반음식점,영업,마포회관,206247.952113584,449443.973239091
일반음식점,영업,예원곱창,207164.076074378,450361.925903675
일반음식점,영업,돌산보리밥,207569.598159693,451711.726357067
일반음식점,영업,감탄(자양점),206568.236371191,447940.022480401
일반음식점,영업,칭구내실내포차,207985.603523446,450431.287501864
일반음식점,영업,아띠랑스,206993.388842001,450447.231628217
일반음식점,영업,문가네본가면옥,207485.803910621,448757.102872214
일반음식점,영업,허벌난갈치조림,208044.859674568,450391.26501515
일반음식점,영업,사가정,206935.760177839,451085.195120818
일반음식점,영업,호야초밥참치전문점,206107.775163579,449029.342177779
일반음식점,영업,신통카페,205778.754098049,448352.642317795
일반음식점,영업,작은성,206996.314389687,451295.860658526
일반음식점,영업,본죽(중곡점),207070.492870298,451456.122017779
일반음식점,영업,우성식당,206683.120250966,448057.754392826
일반음식점,영업,스미레,206004.708983033,448862.856315929
일반음식점,영업,두부천국,208286.683828064,450271.826758755
일반음식점,영업,마포갈비,207813.262589566,448549.319239152
일반음식점,영업,아리엔,208394.416382167,448165.279999905
일반음식점,영업,틱톡게임클럽,206646.490873631,449213.566537517
일반음식점,영업,산사람들,208302.473790064,450248.758234578
일반음식점,영업,하목,207752.167733871,449162.791521753
일반음식점,영업,라운지(lounge),205959.161607349,448810.133047448
일반음식점,영업,오우,205908.673474502,448999.701352359
일반음식점,영업,청담동말짜싸롱구의역점,207432.318696163,448682.333053512
일반음식점,영업,청실홍실,208302.473790064,450248.758234578
일반음식점,영업,신쵸쭈꾸미,207458.350594984,448612.937028148
일반음식점,영업,마포구이,206670.908109239,450604.293184087
일반음식점,영업,BAHN,206565.845236604,449330.999417213
일반음식점,영업,코리엔탈 깻잎두마리치킨(중곡점),207366.853123752,451031.889655945
일반음식점,영업,민들레홀씨,205908.683865271,448831.073626853
일반음식점,영업,열불날개,206092.082758783,448918.838738238
일반음식점,영업,소와참숯3호점,206019.598006613,449214.194867522
일반음식점,영업,주식회사 팍스,206241.82019349,448715.06998929
일반음식점,영업,건대대호횟집,206073.768262238,449077.327938365
일반음식점,영업,본가,206241.82019349,448715.06998929
일반음식점,영업,계절포차,207118.226781384,451175.675772079
일반음식점,영업,담꼬직화구이정식,207303.602305233,448146.899961127
일반음식점,영업,백제곱창,207964.705230234,450081.453160949
일반음식점,영업,굽네치킨구의1동점,207374.479873781,448998.970907651
일반음식점,영업,온달꼼장어,208245.744308586,448758.725769257
일반음식점,영업,왕십리정곱창,206422.650134458,449406.894992734
일반음식점,영업,세종대만복,206135.609362634,449591.555579704
일반음식점,영업,감천식당,206884.055670409,451233.406700069
일반음식점,영업,홍대돈부리(건대점),206298.652055259,449082.424145573
일반음식점,영업,꼬마치킨,207140.38403944,451385.421003156
일반음식점,영업,장원칼국수,206506.185332504,450212.320413111
일반음식점,영업,민물장어전문점,207532.372315215,450914.148380204
일반음식점,영업,우주포차,206864.563334747,451240.554054202
일반음식점,영업,광나루한우정육식당,209545.765272486,449560.043956552
일반음식점,영업,청정지리산흑돈,206910.510700236,447695.192227024
일반음식점,영업,황토방,205778.754098049,448352.642317795
일반음식점,영업,정라진,208000.425400462,447967.273331938
일반음식점,영업,생선구이,205420.177282817,448256.69881153
일반음식점,영업,황실짜장,208189.434497483,448129.166313052
일반음식점,영업,할머니순대,207748.736496653,449212.187153261
일반음식점,영업,애슐리퀸즈강변점,208394.416382167,448165.279999905
일반음식점,영업,두레박,206596.744319375,450292.509748357
일반음식점,영업,색깔있는사주,206246.063541478,448922.207178763
일반음식점,영업,중국관,208403.746065593,448490.239179557
일반음식점,영업,꼬지마루,207935.709367784,449931.775411418
일반음식점,영업,나들이김밥,207525.756141871,451745.274407685
일반음식점,영업,이모네김밥,205806.005548616,448120.992438609
일반음식점,영업,채움,206266.119712107,450011.265137886
일반음식점,영업,시원,206749.418804974,448331.254405191
일반음식점,영업,곱창골,206133.010632711,449913.131907205
일반음식점,영업,어오네,206118.244638071,449430.318030173
일반음식점,영업,유진식당,207768.461525119,450541.996110088
일반음식점,영업,짱돌,206164.892629358,449316.710192197
일반음식점,영업,용식당,206836.163083065,450385.9014447
일반음식점,영업,컴포즈,206931.750778661,447616.205224213
일반음식점,영업,할매순대,208021.1917151,449934.928341898
일반음식점,영업,산골닭갈비,208072.562115189,447904.856376524
일반음식점,영업,김밥천국,207837.750606919,448526.827417341
일반음식점,영업,황룡,209151.409398085,449449.221354011
일반음식점,영업,양평해장국,206804.915109876,447837.178867614
일반음식점,영업,페리카나,207579.498364867,450788.608992318
일반음식점,영업,라인퓨전,208329.299709157,449972.21570424
일반음식점,영업,투다리,206623.786368928,447784.758327791
일반음식점,영업,야키토리묘미건대본점,206179.02486984,448854.551452501
일반음식점,영업,화심,206293.664148482,449549.386757289
일반음식점,영업,콩닭콩닭,206672.839562159,449221.609239322
일반음식점,영업,굽네치킨화양점,206179.144514521,449459.028334444
일반음식점,영업,소풍,207441.260704017,447720.581353851
일반음식점,영업,줌인(Zoom-in),206031.860086066,447773.215918711
일반음식점,영업,마린보이동태코다리,207840.427200578,448448.487369612
일반음식점,영업,세수대야냉면,206984.60712472,447830.54602512
일반음식점,영업,수라냉면,207052.546742909,448100.475438148
일반음식점,영업,밀피(MILFEE),206181.254475128,448789.845426457
일반음식점,영업,닭발이랑골목포차호프,206743.31601354,447861.187519627
일반음식점,영업,위치스,208186.555819845,448586.466456062
일반음식점,영업,마포종점,207126.601633126,451758.595509324
일반음식점,영업,주식회사 오렌지박스,206071.426952559,448734.249359413
일반음식점,영업,또래오래군자역점,207125.86416077,450341.709432429
일반음식점,영업,이위제7080라이브,207027.24625145,447749.859111261
일반음식점,영업,고기세상,205992.441142763,449473.706431099
일반음식점,영업,진퉁해장국감자탕,205862.000101551,448736.640335227
일반음식점,영업,유가네닭갈비,205964.81208909,448823.116331932
일반음식점,영업,제일면옥,207828.536067435,448620.772528008
일반음식점,영업,신양,205916.764126412,448006.837372346
일반음식점,영업,흥수식당,209133.8573841,449324.228425594
일반음식점,영업,세븐돈까스,205948.867242503,448981.136614273
일반음식점,영업,지유,207046.308922779,450819.820071538
일반음식점,영업,얼큰이동태탕,206092.980298481,448627.590920321
일반음식점,영업,쉼,206019.598006613,449214.194867522
일반음식점,영업,마지메,205984.142421878,448869.023615175
일반음식점,영업,썬더치킨,207889.51350261,448822.289898223
일반음식점,영업,추억속으로,206932.443504218,448338.472898857
일반음식점,영업,르빠니에블루,206324.865391395,449110.097609539
일반음식점,영업,옛날종로빈대떡,206400.963779035,449431.597026294
일반음식점,영업,푸른바다,206845.603318703,450493.507050316
일반음식점,영업,아부지가 어부,207415.377440847,448585.120246089
일반음식점,영업,짜장&탕수육,207130.877304261,447851.910419294
일반음식점,영업,데판야끼한,207130.895107705,450540.769556627
일반음식점,영업,엄마밥주세요,205361.964356891,448171.925350007
일반음식점,영업,젤코바,205718.751551644,448911.313156482
일반음식점,영업,요런떡볶이,208888.841468686,448875.071305736
일반음식점,영업,미(美)친쭈꾸미,206125.289760198,448927.456030238
일반음식점,영업,자매찜나라,206752.688191341,450564.37903382
일반음식점,영업,타박이숯불곰장어,207964.705230234,450081.453160949
일반음식점,영업,찜집,206648.51,447921.185
일반음식점,영업,나무이야기,209115.264594243,449469.724731107
일반음식점,영업,전주집,208175.458212907,449968.079850345
일반음식점,영업,예술이야,207027.766050947,447836.584340869
일반음식점,영업,숙고,207523.199448551,448359.093576292
일반음식점,영업,다원,207269.710967781,451332.129983547
일반음식점,영업,본도시락(건대점),206318.638985259,449098.721177878
일반음식점,영업,디노노가리술집,206724.987898548,450577.883884943
일반음식점,영업,호세야오리바베큐,206311.853308834,450260.927646386
일반음식점,영업,재천이네가마솥순대국,206622.505778349,450431.975838978
일반음식점,영업,오리가미,209559.478407599,449524.341548657
일반음식점,영업,투고샐러드건대중문점,206163.302033642,449029.127087482
일반음식점,영업,장군부대찌개,206614.789980991,450629.42961177
일반음식점,영업,롬곡(Romgok),206349.836380892,449582.166151397
일반음식점,영업,신열불날개,206092.082758783,448918.838738238
일반음식점,영업,국수나무구의점,208311.701312914,448732.592632028
일반음식점,영업,온누리할매순대국(군자역점),206995.040093534,450699.020665486
일반음식점,영업,국수나무(자양점),206230.081675753,448001.810333908
일반음식점,영업,옛날 의정부 부대찌개,206175.038733503,449505.517242251
일반음식점,영업,(주)조그삼,206089.218565694,448942.999773898
일반음식점,영업,산들푸드,206479.980833988,449827.630945538
일반음식점,영업,영화커피호프,206453.683430329,450684.639604639
일반음식점,영업,찬이네,207190.387767988,447828.735074033
일반음식점,영업,아람,206084.304634321,449484.432293745
일반음식점,영업,복,207024.642620424,450656.038395087
일반음식점,영업,뚝배기바지락칼국수,206190.256185653,448027.866873885
일반음식점,영업,플라잉꼬꼬,206712.431446863,450315.988730651
일반음식점,영업,맛술,207004.900280766,450441.593130936
일반음식점,영업,메밀의정석,206032.695375194,447879.862725435
일반음식점,영업,유정,206881.49478527,451027.593569261
일반음식점,영업,대정푸드,206137.792014752,449883.832219904
일반음식점,영업,국이랑찌개랑,207468.783494524,448832.812949631
일반음식점,영업,진국멸치국수,207276.162231964,452089.198171901
일반음식점,영업,추미각,208944.494496268,449606.404450474
일반음식점,영업,스시토푸,209367.991933454,449464.138000765
일반음식점,영업,이찌방이야기(군자점),206796.472171532,450415.748121884
일반음식점,영업,싸다김밥어린이대공원역점,206212.244268239,449577.174890763
일반음식점,영업,클럽라운지(그랜드클럽),209766.973555533,450385.000713887
일반음식점,영업,문래돼지불백(군자점),206587.09738863,450660.7982298
일반음식점,영업,정원집,207407.990473525,447699.742196071
일반음식점,영업,아둘떡볶이,207562.672581379,451732.547183575
일반음식점,영업,국대떡볶이군자역점,206893.243768773,450355.212380878
일반음식점,영업,후타리,207220.078549616,451082.724599525
일반음식점,영업,분땡,209187.672641774,449309.364428804
일반음식점,영업,아차산김가네맛집,208352.266612493,450295.598892078
일반음식점,영업,화이트,205358.997356476,448287.938691718
일반음식점,영업,아줌매순대국,206952.82232363,451725.533834902
일반음식점,영업,이삭홍두께칼국수,207039.904474897,451455.181702931
일반음식점,영업,종로곱창,208021.1917151,449934.928341898
일반음식점,영업,메드밤(Mad bomb),205892.194196989,448840.119988339
일반음식점,영업,코마찌,209478.455521708,449459.241109739
일반음식점,영업,노다메,206270.060419582,449094.729917336
일반음식점,영업,신야채곱창,207385.095104011,447699.634689414
일반음식점,영업,라구뜨,206217.434726027,448506.218743834
일반음식점,영업,김창훈호프,206084.308491092,448891.067554239
일반음식점,영업,네네치킨,206964.564592921,447673.509249104
일반음식점,영업,달래해장(군자점),207049.857660834,450380.724862351
일반음식점,영업,고기먹고밥먹자,207750.373723335,450575.262241214
일반음식점,영업,통영돌문어산곰장어,207762.016534832,450576.213268587
일반음식점,영업,해달집,206153.993475797,448747.849496565
일반음식점,영업,신춘,207557.626774765,447759.035379058
일반음식점,영업,사케야,209367.991933454,449464.138000765
일반음식점,영업,화양키친,206121.147375471,449349.482254441
일반음식점,영업,카니발피자건대점,206264.936919627,448957.00543932
일반음식점,영업,투고참치,206574.320046484,447780.026070544
일반음식점,영업,쉼표,206780.136768598,451483.851603106
일반음식점,영업,굴업도막회,206212.747883666,449662.64732366
일반음식점,영업,스타시티웨딩(주),206241.82019349,448715.06998929
일반음식점,영업,옛날집,208213.528168534,449981.185345136
일반음식점,영업,오감국수,206928.324163431,447605.744710866
일반음식점,영업,형제닭발건대점,206161.393082977,449458.218401377
일반음식점,영업,뒤집고뒤집다,205686.684699176,448586.992969492
일반음식점,영업,니뽕내뽕,205824.641393022,448691.260956822
일반음식점,영업,진미식당,207507.758720831,448816.731921435
일반음식점,영업,1970새마을포차건대점,206000.986088047,448808.090477312
일반음식점,영업,참새방앗간분식,207052.866984703,450243.67607589
일반음식점,영업,동네식당,207824.775894465,450664.567400215
일반음식점,영업,꼬메노,206036.180725624,449262.108966673
일반음식점,영업,한성칡냉면,207823.380492483,448599.283594949
일반음식점,영업,아차산옹심이메밀칼국수,207788.372755475,450311.644392482
일반음식점,영업,윌리윌리,208080.912100162,447993.12681343
일반음식점,영업,도쿄빙수건대직영점,206126.003713389,448978.112860477
일반음식점,영업,네네치킨,207659.853320682,449211.167361452
일반음식점,영업,왕십리포차,208113.973717965,449956.751895582
일반음식점,영업,알콜스낵,206180.546679521,448919.544761529
일반음식점,영업,설레임,206113.485490327,448888.713910016
일반음식점,영업,오천냥포차,205885.902434586,448033.209839857
일반음식점,영업,남매분식,207262.361473455,450569.247828334
일반음식점,영업,홍야동양꼬치+훠궈무한리필,205616.258579227,448617.181900381
일반음식점,영업,대관령감자탕,209418.745776255,449509.229579991
일반음식점,영업,라이프온마스,206011.728357801,447910.588323863
일반음식점,영업,용정성일초두부,205702.659986596,448592.039996119
일반음식점,영업,닐리비스트로구의점,207272.149510501,448355.730766306
일반음식점,영업,잇츠샐러드,207791.066887701,450721.041433022
일반음식점,영업,국수사랑채,206527.470163772,450189.686443715
일반음식점,영업,대유식당,209376.608074066,449448.757071907
일반음식점,영업,박가네삼겹,205716.851535731,448342.270076186
일반음식점,영업,오사카부르스,206992.526158248,450414.840826809
일반음식점,영업,일광,205997.414997393,448959.182211867
일반음식점,영업,홍두깨장칼국수,206910.16376457,448079.806480479
일반음식점,영업,차이홍,206048.52265348,448434.804045653
일반음식점,영업,명가국밥집,207191.207559207,451186.404408623
일반음식점,영업,명륜진사갈비구의역점,207444.54897561,448263.89528182
일반음식점,영업,김밥천국,206125.04135719,448310.186089635
일반음식점,영업,겐로쿠우동,206197.087280304,448759.697721749
일반음식점,영업,안주나라,205616.258579227,448617.181900381
일반음식점,영업,쥬스뱅크(건대점),206203.335168204,448977.461867669
일반음식점,영업,안동참찜닭,206111.505079315,448595.987893741
일반음식점,영업,디델리,206459.101925301,450128.422673659
일반음식점,영업,다원보쌈칼국수,208347.888035461,448928.108291802
일반음식점,영업,군자점 굽네치킨,206774.934748449,450387.863068008
일반음식점,영업,오래오래포차,206561.85897884,450204.965754906
일반음식점,영업,대부,206101.679226037,448914.496229489
일반음식점,영업,엄마김밥,205836.941161316,447873.278639697
일반음식점,영업,김가네김밥건대점,206130.5819396,448587.832476005
일반음식점,영업,옛날누룽지,207765.401711145,450554.641901216
일반음식점,영업,둘둘포차,207283.841326725,451168.236391798
일반음식점,영업,장주연의라이스볼중곡점,207736.866533411,451243.490458706
일반음식점,영업,고돌이국밥,206098.669126017,448599.498245216
일반음식점,영업,구의생태?대구?동태전문,207507.58907587,448440.105715991
일반음식점,영업,골든라이언,206039.827169152,449190.451355575
일반음식점,영업,산울,208983.029669843,449392.956808326
일반음식점,영업,레드필,206823.103134481,451261.025885124
일반음식점,영업,무이,206315.071255408,449431.053940615
일반음식점,영업,국민식당 쌀뜸밥뜸,206724.714495833,448462.652658247
일반음식점,영업,아차산여울목,208243.21302769,450187.546925062
일반음식점,영업,부림소곱창,206787.810024212,447805.848817966
일반음식점,영업,자양,205831.417101061,448184.941380879
일반음식점,영업,포차호프,205760.727893457,448147.856609359
일반음식점,영업,연탄불곱창,206724.714495833,448462.652658247
일반음식점,영업,호프타운,206768.458793401,450417.771365826
일반음식점,영업,닭발여행x윤이불닭발,206179.02486984,448854.551452501
일반음식점,영업,주문진횟집,205748.67764263,448215.836580893
일반음식점,영업,서경일식,208402.356210923,448704.095319047
일반음식점,영업,경미네가면,206168.261574168,449491.400096529
일반음식점,영업,힘찬낙지,206578.210583492,450624.501700102
일반음식점,영업,제주탐하리,206525.482659567,450831.058562989
일반음식점,영업,백남옥손만두,207302.640237769,448192.416773257
일반음식점,영업,이디도 커피 코리아,207369.008894307,448345.200125856
일반음식점,영업,크리에이트 유어셀프,206135.609362634,449591.555579704
일반음식점,영업,진희네,207525.756141871,451745.274407685
일반음식점,영업,김밥천국,205948.480566193,448701.947776139
일반음식점,영업,건대메이드,205934.093803681,448768.010754638
일반음식점,영업,술먹고(GO)안주먹고(GO),207171.734586768,451237.478025534
일반음식점,영업,다야9101,208957.843951903,449500.531444358
일반음식점,영업,신의주순대국밥,205787.908686866,448146.316023722
일반음식점,영업,광오지마을,209079.012519164,449367.798276926
일반음식점,영업,라 파밀리아,206217.434726027,448506.218743834
일반음식점,영업,동북풍미양꼬치,205906.671600535,448468.114510697
일반음식점,영업,코코도리,206733.077663795,449262.774825023
일반음식점,영업,족발명가,208196.115225293,448537.248031702
일반음식점,영업,빠오즈푸,206253.176106925,449550.04737498
일반음식점,영업,괴르츠(GORTZ),209668.90120464,449767.964721034
일반음식점,영업,풍류,207896.310382721,450047.504370537
일반음식점,영업,화신포차,207832.825587697,449589.095828124
일반음식점,영업,청도양꼬치2호점,205825.940066474,448536.677735962
일반음식점,영업,테마바 사주공간,206196.648137211,448950.017613025
일반음식점,영업,대박포차,206075.260367372,448945.844348985
일반음식점,영업,사거리냉삼집,205981.488253574,448801.003646226
일반음식점,영업,조용한주택,205801.648625907,449042.920776733
일반음식점,영업,바나나토크,206643.840585631,449904.499888106
일반음식점,영업,범가(范家),209085.122726965,449428.760751431
일반음식점,영업,마가렛,207562.672581379,451732.547183575
일반음식점,영업,중경식객,206071.362698251,448616.22433021
일반음식점,영업,건대1호점(하남돼지집),205757.301383114,448868.320717256
일반음식점,영업,안식(安食),207872.665243616,448712.248435434
일반음식점,영업,성수왕족발,205813.305014389,448464.864696821
일반음식점,영업,가네초밥,206010.268755156,449527.161783138
일반음식점,영업,복만루,205698.399715521,448582.247859925
일반음식점,영업,옛맛서울불고기,206724.714495833,448462.652658247
일반음식점,영업,얌커피,205523.648004219,448661.867079586
일반음식점,영업,라사천마라탕구의점,206771.452100241,448448.838131772
일반음식점,영업,믹스라운지,206158.656908943,448887.408578184
일반음식점,영업,천지샤브샤브,205996.681847625,448839.623784801
일반음식점,영업,아차산파전,207943.02814167,450040.171054344
일반음식점,영업,진육식당,205945.98820137,447862.351973505
일반음식점,영업,숯불꼬치바베큐,206204.947859776,449912.181195596
일반음식점,영업,미엘,205348.244454935,448276.844776458
일반음식점,영업,써브웨이세종대점,206376.250562824,449455.046135201
일반음식점,영업,중독족발,206031.098071836,448972.914942694
일반음식점,영업,천미천훠궈,206986.439739265,450469.776054521
일반음식점,영업,채마루,207949.854901236,449113.420152529
일반음식점,영업,소쿠리,207278.216374251,452064.65796269
일반음식점,영업,벙커2,206247.952113584,449443.973239091
일반음식점,영업,바다여행(ocean),207187.288291696,451024.813437867
일반음식점,영업,유가네식당,206615.112678251,448321.771945375
일반음식점,영업,작은공간,208210.200803741,448658.000484672
일반음식점,영업,고기자식당,207268.834509827,452034.440353727
일반음식점,영업,라도유황오리,208139.53111644,450350.622327986
일반음식점,영업,대구 안지랑 곱창막창,206068.751914361,448927.645929244
일반음식점,영업,날라리범(虎),205982.08465469,448766.771540341
일반음식점,영업,마시조아(조아F&C자양본점),207051.280824671,447639.665041334
일반음식점,영업,날라리범(虎),205994.67572185,448761.421373915
일반음식점,영업,도심지,206381.50573031,449252.061974785
일반음식점,영업,사운드온더펍뚝섬유원지점,206103.359426647,447801.823487227
일반음식점,영업,돈카와치어린이대공원점,206738.5345067,450123.409253788
일반음식점,영업,북해도,206663.858751453,450580.563145136
일반음식점,영업,수돈재 감자탕,207951.727871339,450065.809875993
일반음식점,영업,92도,206934.462419369,450362.820257405
일반음식점,영업,엠브로돈까스건대점,206283.691824892,449007.447512164
일반음식점,영업,옥돌바베큐,206527.470163772,450189.686443715
일반음식점,영업,미로네분식,206596.744319375,450292.509748357
일반음식점,영업,오코노미야키식당하나,205913.820251146,449334.117088305
일반음식점,영업,악당,205809.891952403,449060.452947562
일반음식점,영업,호운래,205718.188258236,448571.161901212
일반음식점,영업,카페지하,207250.409994466,447494.299234175
일반음식점,영업,지영이네,207181.76588131,451494.629748211
일반음식점,영업,"긴고랑지짐이,찌개마을",207722.998805508,450783.313692706
일반음식점,영업,한토리,207679.211360358,448481.107562447
일반음식점,영업,고향한식뷔페,209637.078215509,449832.485937903
일반음식점,영업,어센틱커피(authentic coffee),207608.419448552,451114.730235915
일반음식점,영업,비에이치씨자양행복점,207401.151374477,447743.279113184
일반음식점,영업,쭈꾸미구이,207710.456263661,450732.119089726
일반음식점,영업,길조,207253.319747676,451896.483316404
일반음식점,영업,미각,205892.64201057,449361.067196049
일반음식점,영업,샤브인,207066.550694407,451361.977710943
일반음식점,영업,아차산 산울,208983.029669843,449392.956808326
일반음식점,영업,용마골,207523.095334004,451710.775449225
일반음식점,영업,신기소건대점,206349.675048285,448396.939704285
일반음식점,영업,세종하늘마루,206654.024854709,450304.280760583
일반음식점,영업,카페카파,206636.079739754,450621.396166772
일반음식점,영업,조씨고기국수,206134.468765209,449112.930580212
일반음식점,영업,솥뚜껑고기마루,207086.262463452,450376.157736337
일반음식점,영업,피아짜,209082.87163058,449461.306114476
일반음식점,영업,오뎅빠,206615.864412324,450423.684675494
일반음식점,영업,동서울손칼국수,208000.425400462,447967.273331938
일반음식점,영업,전주식당,207781.088697334,450591.974778215
일반음식점,영업,윤식당,208394.416382167,448165.279999905
일반음식점,영업,자양동손칼국수,206911.235702393,447759.179308208
일반음식점,영업,투썸플레이스,208729.170395929,448995.808404463
일반음식점,영업,장인석닭한마리,207869.3512924,450053.79618402
일반음식점,영업,육광숙성삼겹살묵은지찜찌개,207116.537060087,448287.662138508
일반음식점,영업,채선당,206212.244268239,449577.174890763
일반음식점,영업,서울왕돈까스,205703.746604377,449082.094137517
일반음식점,영업,카페율콩,206062.782587035,449463.60323827
일반음식점,영업,하오츠,206796.751850125,450255.541082105
일반음식점,영업,가츠몽,208729.170395929,448995.808404463
일반음식점,영업,전북아구,208083.990712127,449928.949356102
일반음식점,영업,철길부산집 구의점,207446.598461373,448590.654051223
일반음식점,영업,영구스까사맘피자자양점&푸드,206694.069382254,447842.243917853
일반음식점,영업,무병장수,206658.539722252,448134.513610742
일반음식점,영업,하루,207806.060949604,448524.79576304
일반음식점,영업,소노야&마리짱,206031.196548172,448731.099217371
일반음식점,영업,더그릴,206080.208609104,448722.534735093
일반음식점,영업,크래버대게나라,207506.307314561,450319.929886795
일반음식점,영업,리버파크 카페,209775.267831522,450327.57709331
일반음식점,영업,웨이브(WAVE),206366.695974518,449440.983577535
일반음식점,영업,이츠모하레,206661.384248311,450523.316028316
일반음식점,영업,방울이네,207230.087084303,448151.203380641
일반음식점,영업,꼬레또(Corretto),208038.331892215,449840.730268307
일반음식점,영업,초지일관홍대리,206090.591973712,448613.433691491
일반음식점,영업,가마치통닭자양고점,206228.347976162,448062.295622832
일반음식점,영업,곱창홀릭,205590.979924147,448386.1918903
