점포구분명,상세영업상태명,사업장명,좌표정보(X),좌표정보(Y)
휴게음식점,영업,피자연합,206756.675481588,449276.056520883
휴게음식점,영업,케이크를부탁해건대점,206275.943840576,448987.07838398
휴게음식점,영업,세븐일레븐자양한강점,206593.822489952,447684.16710521
휴게음식점,영업,피자샵자양성수점,206987.643052099,448330.865184927
휴게음식점,영업,누모,205936.166700054,447740.595068393
휴게음식점,영업,카페앤블라썸,206332.359284157,450230.221866746
휴게음식점,영업,카페(Cafe)예지,206315.600944241,449671.228764692
휴게음식점,영업,지에스25중곡센타점,207089.386862033,451144.540129966
휴게음식점,영업,장모님왕만두,207951.727871339,450065.809875993
휴게음식점,영업,이디야중곡대원점,207588.020825128,451260.460692259
휴게음식점,영업,랭스터디카페(Lang.study cafe)건대점,206041.427727143,448537.034713767
휴게음식점,영업,코니핫도그,208440.29098555,448916.291657914
휴게음식점,영업,팬도로시세종대학생회관점,206479.980833988,449827.630945538
휴게음식점,영업,삼도리치킨,205808.686468539,448453.107372047
휴게음식점,영업,세븐일레븐강변테크노마트점,208394.416382167,448165.279999905
휴게음식점,영업,세븐일레븐화양사거리점,205855.639385187,449404.744322513
휴게음식점,영업,투썸플레이스,206217.434726027,448506.218743834
휴게음식점,영업,지에스25에스군자역점,207046.345299635,450498.146738913
휴게음식점,영업,시드누아중곡점,207977.987782707,450239.542455982
휴게음식점,영업,쥬스식스세종대후문점,206266.373958501,450049.70379055
휴게음식점,영업,카페체인지(Cafe Changee),205467.46954695,448559.329667442
휴게음식점,영업,한국커피추출연구소,206759.410638519,450363.98161959
휴게음식점,영업,카페인소드,206761.790030675,450559.848661075
휴게음식점,영업,쥬씨건대후문점,206657.829349362,449294.688728699
휴게음식점,영업,세븐일레븐화양가중공원길점,206159.518167875,449267.716437222
휴게음식점,영업,심리카페멘토건대,205857.880249044,448682.079477736
휴게음식점,영업,카페모아,207510.076791915,451417.864438667
휴게음식점,영업,세븐일레븐화양리점,206136.313460939,449461.628618281
휴게음식점,영업,지에스(GS)25자양4동점,205642.464464537,448606.389946944
휴게음식점,영업,ㅋ오엔지(ONG),205765.097469599,448365.734582399
휴게음식점,영업,쥬씨중곡사거리점,207700.230159731,450787.360168733
휴게음식점,영업,이디야커피,207822.300539021,448443.28377615
휴게음식점,영업,지에스25중곡역점,207295.17072887,451512.447485098
휴게음식점,영업,세븐일레븐광진자양점,206696.248352292,447874.278022333
휴게음식점,영업,마더쥬스지에스(gs)건대점,206107.775163579,449029.342177779
휴게음식점,영업,쥬시세븐아차산점,207732.811163712,450547.442126756
휴게음식점,영업,지에스(GS)25광나루현대점,209433.056005011,449426.892183047
휴게음식점,영업,세븐일레븐구의파크점,208126.054829292,448589.373872331
휴게음식점,영업,카페마음워커힐점,209775.267831522,450327.57709331
휴게음식점,영업,지에스25 아차산본점,207849.231389066,450167.497715321
휴게음식점,영업,쥐에스25중곡대원점,207691.919392483,451276.558097161
휴게음식점,영업,번스(BUNCE),207562.279690343,451757.791808472
휴게음식점,영업,자연드림 구의점,208232.99266682,448688.329238784
휴게음식점,영업,이스포츠센터(e-sports center)건대점,206228.837446343,448866.49526502
휴게음식점,영업,엔탑피씨방,206908.823781413,450372.530408586
휴게음식점,영업,써브웨이뚝섬유원지역점,205936.166700054,447740.595068393
휴게음식점,영업,이디야커피광나루점,209435.874794321,449554.195266349
휴게음식점,영업,고운미소(그옛날왕만두),207208.632579661,450528.447357755
휴게음식점,영업,세븐일레븐중곡대원여고점,207618.304552423,451073.496567071
휴게음식점,영업,세븐일레븐군자가구거리점,207239.104405531,450293.834906408
휴게음식점,영업,세븐일레븐자양삼희점,206230.081675753,448001.810333908
휴게음식점,영업,지에스(GS)25광진아차산점,208328.672346815,450019.189148155
휴게음식점,영업,숲숲커피,206721.051513888,448407.438542153
휴게음식점,영업,주식회사천우토탈,206217.434726027,448506.218743834
휴게음식점,영업,비원피시방,206118.244638071,449430.318030173
휴게음식점,영업,더키즈프리미엄키즈카페,206761.70595366,450766.338601187
휴게음식점,영업,씨유(cu)뉴화양본점,205883.310701856,449011.540857476
휴게음식점,영업,힐,207915.434813138,447936.818403833
휴게음식점,영업,나인피시카페,206549.472519291,448461.830801038
휴게음식점,영업,블랙피씨(PC),208232.99266682,448688.329238784
휴게음식점,영업,스마일꽈배기,206079.433497615,449139.269344854
휴게음식점,영업,씨유(CU)구의푸른점,207988.711475528,449614.25169368
휴게음식점,영업,지에스25자양번영로점,206533.049484886,447609.765976299
휴게음식점,영업,지에스25(GS25),205936.166700054,447740.595068393
휴게음식점,영업,위붕카페,207860.191579696,449794.142023815
휴게음식점,영업,베이글카페,206105.318465782,449370.001915983
휴게음식점,영업,명랑시대쌀핫도그건대1호점,206203.335168204,448977.461867669
휴게음식점,영업,메리엔다,205884.990016684,448726.936870787
휴게음식점,영업,아트웍스위드플러,207687.402333122,449665.465044115
휴게음식점,영업,씨유광진군자로점,206226.550478409,450006.217157607
휴게음식점,영업,힐링초이스뚝섬유원지점,205945.98820137,447862.351973505
휴게음식점,영업,씨유중곡스미점,207299.157944909,450459.872733817
휴게음식점,영업,지에스25군자행운,206540.408063644,450231.172775616
휴게음식점,영업,김밥마을,208171.516678878,450277.747140572
휴게음식점,영업,블루포트 장로회신학대학교점,209096.544852183,449775.249091958
휴게음식점,영업,시즌아이피씨방,207198.940018082,451163.701831876
휴게음식점,영업,지에스25(GS25),206520.876652813,448451.162604521
휴게음식점,영업,써브웨이구의점,207264.3763742,448406.97575752
휴게음식점,영업,큰손왕만두,207580.557469044,449042.005627016
휴게음식점,영업,네스카페건대스타시티점,206217.434726027,448506.218743834
휴게음식점,영업,세븐일레븐엠(M)2강변역점,208286.631212746,448129.910727946
휴게음식점,영업,지에스(GS)25광진능동점,207678.810215572,450083.545793093
휴게음식점,영업,봄애(愛),207397.49413492,450083.722745011
휴게음식점,영업,키키앤리,205450.730278163,448268.855103568
휴게음식점,영업,도미노피자구의광장점,208044.696809594,449087.027703404
휴게음식점,영업,33떡볶이,208972.161390491,449421.750884011
휴게음식점,영업,지에스(GS)25군자역점,206972.992435057,450643.455942918
휴게음식점,영업,눈,209056.885561625,448809.759332497
휴게음식점,영업,문메이트,205789.711657478,448708.386146412
휴게음식점,영업,투썸플레이스아차산역점,207721.03569408,450118.382689231
휴게음식점,영업,지에스25중곡동일로점,206896.76951581,451742.853811589
휴게음식점,영업,지에스(GS)25구의새한,207750.740520678,448684.568034109
휴게음식점,영업,지에스25광진구의점,207630.29254126,448462.68704503
휴게음식점,영업,지에스25군자행복점,207161.455859795,450484.386089347
휴게음식점,영업,모험의나라,207138.865762508,449705.690586932
휴게음식점,영업,배스킨라빈스건대동문회관점,206549.472519291,448461.830801038
휴게음식점,영업,명랑핫도그아차산역점,207931.242821606,449944.462292364
휴게음식점,영업,세븐일레븐중곡타운점,207233.951071873,450579.791917208
휴게음식점,영업,어린이대공원정문매점,207138.865762508,449705.690586932
휴게음식점,영업,지에스(GS)광진군자역점,207028.744279498,450469.032288253
휴게음식점,영업,더카페562,208044.696809594,449087.027703404
휴게음식점,영업,마미스레시피(Mommy's recipe),207248.213303936,447546.523504738
휴게음식점,영업,제닉스피씨,207015.671688085,447823.356212458
휴게음식점,영업,씨유(CU)능동사거리점,206943.440041413,450332.372452532
휴게음식점,영업,이마트24자양우성점,206596.011276854,448145.654197124
휴게음식점,영업,씨유(CU)아차산입구점,208456.336837849,450253.770646795
휴게음식점,영업,카페동선,209354.687667834,449425.404008185
휴게음식점,영업,할리스광나루역점,209033.339549292,449192.402539275
휴게음식점,영업,마성떡볶이,206613.353669285,447944.009297941
휴게음식점,영업,제주몰빵,206479.980833988,449827.630945538
휴게음식점,영업,별빛담은,207124.199061849,451501.344611067
휴게음식점,영업,지에스(GS)25중곡3동점,207143.459231455,451763.287416061
휴게음식점,영업,지에스25,206077.571511991,449746.896387538
휴게음식점,영업,이삭토스트 자양사거리점,207312.370802088,448194.213056853
휴게음식점,영업,키즈커피(Kie's coffee),207598.171748374,448378.065303123
휴게음식점,영업,서현플라워&카페,207762.675451211,450468.14472053
휴게음식점,영업,랭스터디카페,206376.250562824,449455.046135201
휴게음식점,영업,미어캣족장,205887.515523609,448665.598608443
휴게음식점,영업,지에스25 건대제일점,205812.382446847,448844.578289356
휴게음식점,영업,토속골,205691.838718473,448262.632848699
휴게음식점,영업,아이센스리그PC방(구의역점),207822.300539021,448443.28377615
휴게음식점,영업,스타벅스올림픽대교북단점,208353.081759541,448772.087767012
휴게음식점,영업,커피베이구의점,207334.35237407,448890.470998334
휴게음식점,영업,카페다소,207339.698688317,448954.948149117
휴게음식점,영업,모지니(MOJINI),206084.803366999,449207.538840244
휴게음식점,영업,반반식당,206217.434726027,448506.218743834
휴게음식점,영업,삼보할인마트,207297.69930366,450547.957727534
휴게음식점,영업,지에스편의점중곡한마음점(G.S),207866.570392709,450471.273116949
휴게음식점,영업,써브웨이아차산점,207825.465863194,449902.401682584
휴게음식점,영업,써브웨이강변역점,208189.434497483,448129.166313052
휴게음식점,영업,바삭알까스,207208.609716871,451353.63555767
휴게음식점,영업,지에스(GS)25능동중앙점,207367.069788483,450264.336395872
휴게음식점,영업,로얄부띠크,206065.376232546,449490.44455016
휴게음식점,영업,커피모네(Coffee Monet),207019.192311058,451435.772826853
휴게음식점,영업,이마트24,208201.993320839,447967.299542306
휴게음식점,영업,이마트24R자양한강점,205632.848121685,448001.499595417
휴게음식점,영업,제노PC방,208400.766105381,448730.872416215
휴게음식점,영업,있소커피,209100.11746394,449387.198891413
휴게음식점,영업,우즈오븐(woods oven),206121.078796558,447735.584545599
휴게음식점,영업,바리스타나눔,207636.689394663,450286.638447008
휴게음식점,영업,타래퀸 건대점,206175.061607067,449292.706313164
휴게음식점,영업,이러리오빠,208394.416382167,448165.279999905
휴게음식점,영업,스마일찹쌀꽈배기,207189.69215831,451383.315654499
휴게음식점,영업,세종라멘,206611.99849531,450239.275666413
휴게음식점,영업,피자스쿨제일시장점,207158.614591872,451594.137048836
휴게음식점,영업,지에스(GS)25광진캠퍼스점,205926.271282258,449507.22510766
휴게음식점,영업,소소한하루,208264.628815172,450019.268409139
휴게음식점,영업,카페 디-데이,207880.581133921,450579.10390474
휴게음식점,영업,이마트24 중곡하나점,206977.106897509,451304.238457313
휴게음식점,영업,위드미 건대입구역점,206031.196548172,448731.099217371
휴게음식점,영업,이마트24능동,207654.122741503,449987.360992994
휴게음식점,영업,이마트24군자씨지브이(CGV),206840.235247206,450358.738927458
휴게음식점,영업,써브웨이광장점,208346.844310356,448693.174057775
휴게음식점,영업,세븐일레븐 구의그랜드점,207836.195769156,448672.809427842
휴게음식점,영업,커피베이군자점,206582.005887061,450685.591302855
휴게음식점,영업,마우,206011.211144947,449197.895440982
휴게음식점,영업,샤츠인젤,205946.990271295,448450.14768976
휴게음식점,영업,버거킹군자능동점,206692.392621125,449998.862313672
휴게음식점,영업,미니스톱 건대현대점,205749.287162088,449140.532278708
휴게음식점,영업,씨유(Cu)자양진덕점,207065.317598467,448097.298373105
휴게음식점,영업,씨유중곡오거리점,207551.031843332,451065.671267248
휴게음식점,영업,이튼104(ETON104),206043.358791333,448141.665395069
휴게음식점,영업,맘스터치 아차산역점,207859.45812424,450042.160296352
휴게음식점,영업,GS25광진타운빌,207383.356799951,452014.915519636
휴게음식점,영업,이나디토(inaudito),207406.507088563,448606.98797732
휴게음식점,영업,247커피,206009.19554961,447991.99639054
휴게음식점,영업,알틴(Altin),207423.883130208,451575.630410629
휴게음식점,영업,까페라라,207380.506674913,448585.122173836
휴게음식점,영업,노벨티(novelty),208403.746065593,448490.239179557
휴게음식점,영업,씨유(CU)자양팰리스점,207135.958384677,448386.668907366
휴게음식점,영업,카페드라이(Kafe drei),205861.707350822,448719.287800002
휴게음식점,영업,세븐일레븐 뚝섬유원지점,205770.368482892,447854.417737099
휴게음식점,영업,씨유중곡중마점,206840.502858214,451543.174223077
휴게음식점,영업,커피나무건대역점,206209.077235939,448830.270131364
휴게음식점,영업,씨유자양번영로점,206679.812031994,448043.25869992
휴게음식점,영업,오마뎅광장점,208631.882528757,448892.076468099
휴게음식점,영업,씨유(cu)아차산역점,208001.762935454,449793.954601879
휴게음식점,영업,하카롱,207268.745684479,450728.75475744
휴게음식점,영업,수제튀김,207183.990389113,451363.56791492
휴게음식점,영업,데이오프(day_off),205531.494792819,448193.759959555
휴게음식점,영업,나인원,206106.086667526,448880.342704996
휴게음식점,영업,그린투비,206296.651168879,449039.858490756
휴게음식점,영업,이디야(건대스타시티2호점),206217.434726027,448506.218743834
휴게음식점,영업,지에스25자양에덴,207228.607496566,447517.95004762
휴게음식점,영업,씨유중곡대성점,207176.529121066,451719.329086886
휴게음식점,영업,공차강변테크노마트,208394.416382167,448165.279999905
휴게음식점,영업,씨유광진구의로점,208034.677328447,448701.228439706
휴게음식점,영업,도피오커피건국대병원점,206303.03222946,448689.878161826
휴게음식점,영업,와플대학건대캠퍼스,205999.427766701,448902.63277312
휴게음식점,영업,금두꺼비다방,208243.626226673,449993.711142639
휴게음식점,영업,씨유자양장미점,205335.7201455,448099.705409726
휴게음식점,영업,부산어묵,207065.317598467,448097.298373105
휴게음식점,영업,씨유중곡3동점,207246.402106758,452034.609259255
휴게음식점,영업,세븐일레븐 구의스타점,207836.552906869,448503.379070146
휴게음식점,영업,제니앤디쿠키,209210.204166017,449498.629515857
휴게음식점,영업,익선동창화당,206217.434726027,448506.218743834
휴게음식점,영업,리플커피건국대점,206674.818809176,449246.839436898
휴게음식점,영업,그카페,207734.69281814,451094.994318566
휴게음식점,영업,지에스(GS)25광진타워점,207202.136637434,448365.660089296
휴게음식점,영업,씨유(cu)장신대점,209219.429271218,449501.93577192
휴게음식점,영업,블레이크커피,207714.615365249,450009.656624875
휴게음식점,영업,이마트24중곡용마로점,207517.23268267,451973.4103223
휴게음식점,영업,씨유편의점,207352.393518236,448232.403187238
휴게음식점,영업,제노피시존(PCZONE),206672.839562159,449221.609239322
휴게음식점,영업,브라더킹,206914.066157737,447352.88652766
휴게음식점,영업,(주)보나비아티제건국대병원점,206303.03222946,448689.878161826
휴게음식점,영업,공차어린이대공원역점,206444.708131167,449437.339338939
휴게음식점,영업,이마트24광진프라임점,205558.67706739,448728.056778367
휴게음식점,영업,인투더크림(Intothecream),208296.833808974,448475.81878664
휴게음식점,영업,씨유구의가락점,207517.266219936,448844.342304734
휴게음식점,영업,홍과자점,208262.975906234,448735.21699219
휴게음식점,영업,리틀비틀키즈카페,206011.728357801,447910.588323863
휴게음식점,영업,케익다방,205952.393839962,448664.263519014
휴게음식점,영업,알로화,207493.549477171,449951.112147914
휴게음식점,영업,아이센스리그피시(PC)군자역점,207028.744279498,450469.032288253
휴게음식점,영업,트리안,205970.711970786,448777.128518132
휴게음식점,영업,씨유(CU)중곡2동점,207276.600790023,450750.292657683
휴게음식점,영업,죠샌드위치&샐러딧 광장점,208318.216397053,448817.091466369
휴게음식점,영업,델트(DELT),208277.000267767,448381.969172681
휴게음식점,영업,스타벅스아차산역점,207872.906965301,449818.880547015
휴게음식점,영업,자양다방,206842.437919482,448057.734673039
휴게음식점,영업,이야기나무,206150.655471501,448076.720689255
휴게음식점,영업,지에스25(GS25)광진파크,206015.856576215,449471.601387885
휴게음식점,영업,만랩커피 구의점,208106.526813426,448498.363474537
휴게음식점,영업,이마트24광진화양점,205950.956287341,449169.592733969
휴게음식점,영업,현주플라워카페,205971.971042533,448008.604907937
휴게음식점,영업,참치즈불닭꼬치,207098.994772766,451260.44574067
휴게음식점,영업,천계월,207978.303399289,449625.946032346
휴게음식점,영업,커피와차2,206157.961851274,448999.106383245
휴게음식점,영업,지에스(GS)25자양타운점,207299.880251268,448040.154963409
휴게음식점,영업,카페문(CAFE Moon),205519.657335302,448130.293735607
휴게음식점,영업,플라이팬,205828.783817867,447937.401558278
휴게음식점,영업,나예 라프리앙,208207.256241377,448795.963253599
휴게음식점,영업,지에스25용곡삼거리점,207571.747933081,451845.601747007
휴게음식점,영업,지에스25광진아차산점,208175.458212907,449968.079850345
휴게음식점,영업,로이베이커리카페,205971.971042533,448008.604907937
휴게음식점,영업,애드앤드(addand),206773.270496881,449228.719913889
휴게음식점,영업,롯데시네마건대입구관엔젤리너스,206349.675048285,448396.939704285
휴게음식점,영업,헤르츠커피로스팅,207082.19653446,450786.420735596
휴게음식점,영업,커피(COFFEE)360,206642.970467607,451165.753463964
휴게음식점,영업,카페(CAFE)113,206996.673070848,447790.299370339
휴게음식점,영업,라온아이디,206919.097038557,447516.058129237
휴게음식점,영업,밀크마켓,207412.919254462,448968.677713251
휴게음식점,영업,지에스구의센터점,208102.446704142,450200.505650833
휴게음식점,영업,이마트24화양가중점,205938.259959353,449286.56593515
휴게음식점,영업,쌀만난핫도그,205758.816662193,448768.161400623
휴게음식점,영업,씨유중곡신향점,207670.24509546,451434.142903478
휴게음식점,영업,신전떡볶이구의점,207530.718592919,448984.844142245
휴게음식점,영업,지에스(GS)25자양공원점,206622.184390543,447801.074008667
휴게음식점,영업,계몽세이프에듀테인먼트(주),208051.884671132,447994.805558304
휴게음식점,영업,지에스(GS)25자양우리점,206779.283129151,448082.195703712
휴게음식점,영업,펠어커피,207955.824911443,448781.074751951
휴게음식점,영업,씨에이치(CH)697,208072.905358754,449707.547892973
휴게음식점,영업,모지트,206615.761542731,450276.646167467
휴게음식점,영업,공이삼공(0230),207825.465863194,449902.401682584
휴게음식점,영업,피에스타피시방자양점,206593.822489952,447684.16710521
휴게음식점,영업,공간책바람,208403.746065593,448490.239179557
휴게음식점,영업,스미다,207110.071332829,450591.414014829
휴게음식점,영업,세븐일레븐 구의하늘점,207827.785604857,449402.677334545
휴게음식점,영업,어묵나라,206031.196548172,448731.099217371
휴게음식점,영업,유엔아이,209734.218553133,449933.547744527
휴게음식점,영업,스타벅스 어린이대공원역점,206677.281622694,449966.418096714
휴게음식점,영업,스테이어와일,207725.549932969,449281.551308533
휴게음식점,영업,레인보우,205970.711970786,448777.128518132
휴게음식점,영업,루미너스피시(PC),207198.940018082,451163.701831876
휴게음식점,영업,씨유광진중곡점,206851.323943254,450957.94611025
휴게음식점,영업,씨유 구의본점,207557.79512904,448623.159799388
휴게음식점,영업,오마뎅건대스타시티몰점,206349.675048285,448396.939704285
휴게음식점,영업,설빙,208311.701312914,448732.592632028
휴게음식점,영업,씨유광진웰츠점,207342.766106556,448444.754635481
휴게음식점,영업,라떼와모카,207428.058310389,449011.582677631
휴게음식점,영업,니들누들,208251.204618835,448819.773383392
휴게음식점,영업,타르타르,206217.434726027,448506.218743834
휴게음식점,영업,포르스카페,206445.881091692,448922.881688102
휴게음식점,영업,씨유건대정문점,206661.291352999,448531.888451467
휴게음식점,영업,지에스(GS)25광장학산점,209679.58447051,449910.157174809
휴게음식점,영업,씨유구의그린,207482.439148904,449177.970798634
휴게음식점,영업,델리롱,207603.079135452,451096.936730502
휴게음식점,영업,씨유(cu)자양태성점,206161.555627037,447913.607015654
휴게음식점,영업,도제 건대점,206217.434726027,448506.218743834
휴게음식점,영업,씨유중곡본점,207058.338504541,450840.637116234
휴게음식점,영업,와이낫(Why Not),206636.521268184,449232.141821273
휴게음식점,영업,베네팁(benetip),207056.834907168,448285.961060735
휴게음식점,영업,넥스트피시(pc)카페,206391.443550902,449449.288270273
휴게음식점,영업,위러브(WELOVE),209248.301793903,449514.752463212
휴게음식점,영업,우연히봄,207315.231849756,449008.167156775
휴게음식점,영업,고스트,207601.317087186,448458.689555875
휴게음식점,영업,씨유화양대박점,206047.289736123,449180.545620281
휴게음식점,영업,지에스(GS)25구의스타일점,207936.883797815,448558.006581958
휴게음식점,영업,플러스육일,205438.415156784,448044.229882812
휴게음식점,영업,자연이스밈,208166.854226674,450107.965541404
휴게음식점,영업,씨유중곡베스트점,207632.878022197,450770.27625269
휴게음식점,영업,지에스(GS)25 건대기숙사점,206445.881091692,448922.881688102
휴게음식점,영업,두리둘이,207236.970680547,447399.697266999
휴게음식점,영업,세븐일레븐 화양스타점,206064.295111783,449117.778716707
휴게음식점,영업,매머드익스프레스 건대후문점,206714.967473283,449221.240196362
휴게음식점,영업,우리할매떡볶이 건대점,206012.224060644,448874.856581131
휴게음식점,영업,광진까페,209704.152516892,449873.872835214
휴게음식점,영업,트립티,205607.186171597,447642.163714896
휴게음식점,영업,해피(happy) 커피&토스트,206491.222568663,450693.012109678
휴게음식점,영업,씨유구의크레신점,207388.308848516,448313.517465433
휴게음식점,영업,마라판다자양점,205840.71833954,447982.533928781
휴게음식점,영업,인기가요샌드위치건대점,206241.82019349,448715.06998929
휴게음식점,영업,허니지카페,205999.937243149,448642.023718703
휴게음식점,영업,씨유(CU)광진군자교점,206465.987129025,450705.556769893
휴게음식점,영업,부엉이젤라또,206142.104270609,448249.988777358
휴게음식점,영업,투썸플레이스세종대학교점,206479.980833988,449827.630945538
휴게음식점,영업,세븐일레븐자양유진점,205772.547088399,448403.292171752
휴게음식점,영업,5번출구피씨방,206135.089385369,448605.479182886
휴게음식점,영업,옐로우페탈커피로스터스,205877.170460927,449395.668311614
휴게음식점,영업,팔공티,206203.335168204,448977.461867669
휴게음식점,영업,세븐일레븐 구의중앙로점,207860.05037164,448800.805416287
휴게음식점,영업,씨유(CU)군자동일로점,206038.865642895,449660.501845611
휴게음식점,영업,큰집닭강정중곡점,207176.529121066,451719.329086886
휴게음식점,영업,티라노곱창,207776.689730984,448674.141414683
휴게음식점,영업,세븐일레븐군자역점,206808.510620029,450657.19698338
휴게음식점,영업,씨유자양써밋플레이스점,205956.726633869,448366.788048277
휴게음식점,영업,라운드브릭,209173.538989973,449487.443063238
휴게음식점,영업,공차(구의점),208232.99266682,448688.329238784
휴게음식점,영업,메가엠지씨커피,207314.922256461,451426.847581071
휴게음식점,영업,안데르센(Andersen),206145.014963107,449907.967856716
휴게음식점,영업,허니닭강정,207104.598600573,451218.807689237
휴게음식점,영업,씨유자양진영점,207037.444943079,447549.307441833
휴게음식점,영업,커피베이 아차산역점,207775.393626251,450200.655283827
휴게음식점,영업,달콤,207208.847714965,447733.712429228
휴게음식점,영업,이디야뚝섬유원지역점,205877.28221374,447919.248318372
휴게음식점,영업,씨유(CU)중곡긴고랑로점,208143.16145939,450722.635485306
휴게음식점,영업,보라롱Bake shop,207092.333281255,448033.502153792
휴게음식점,영업,카페우리,207903.213471693,449192.307030207
휴게음식점,영업,블럭마을,207308.293561634,450479.450199819
휴게음식점,영업,화양과자,206038.775589835,449134.608962141
휴게음식점,영업,씨유화양사랑점,205747.182162428,448899.36509299
휴게음식점,영업,떡탐(이마트자양점),206349.675048285,448396.939704285
휴게음식점,영업,메이티엔건대점,206144.014853158,449053.517805101
휴게음식점,영업,밍글링,206672.026196975,450620.577320038
휴게음식점,영업,버거킹건대입구역점,206031.196548172,448731.099217371
휴게음식점,영업,지에스25광진제일,207164.165988683,450971.915181518
휴게음식점,영업,토스티로드(TOASTYROAD),206718.920596035,448503.787745141
휴게음식점,영업,커피나무어린이대공원역점,206403.166888376,449678.425043167
휴게음식점,영업,세븐일레븐자양한양점,206825.366908809,447724.963808933
휴게음식점,영업,씨유(CU)중곡해피점,207980.954669792,450103.555182118
휴게음식점,영업,카페포인트,207523.351798948,450225.128504373
휴게음식점,영업,그자체베이커리카페,206045.559055812,449149.538586617
휴게음식점,영업,씨유건국타운점,206559.949702901,449201.971981633
휴게음식점,영업,로터스에스테이트,207246.920129008,450934.515354711
휴게음식점,영업,씨유구의프라임점,208558.286631653,448353.905156369
휴게음식점,영업,메이티엔콘레드커피건대후문점,206685.852736958,449228.796631785
휴게음식점,영업,세븐피씨방,206961.612379341,450659.222622896
휴게음식점,영업,씨유자양중앙점,206738.959338333,447782.36706986
휴게음식점,영업,드미엘케이크,209362.12758386,449548.503204768
휴게음식점,영업,홍콩반점0410플러스 아차산역점,207914.724612993,450051.920001627
휴게음식점,영업,아마스빈버블티,207626.759613448,451292.042139536
휴게음식점,영업,바이나플라워카페,206349.675048285,448396.939704285
휴게음식점,영업,메가커피 건대학생회관점,206445.881091692,448922.881688102
휴게음식점,영업,어묵나라,207560.29925004,450223.627198404
휴게음식점,영업,빼빼로보드카페,205884.990016684,448726.936870787
휴게음식점,영업,갸또마루,207279.368234273,451889.632305793
휴게음식점,영업,더리터구의역점,207324.953590357,448395.067457312
휴게음식점,영업,아이파베스(건대2호점),205767.016780472,448839.104667846
휴게음식점,영업,꽈배기당,207644.342325453,448445.078888997
휴게음식점,영업,니아벡,208131.147772433,450265.470618519
휴게음식점,영업,지에스25구의미가로점,207425.578198546,448521.787112535
휴게음식점,영업,얌샘김밥세종대점,206479.980833988,449827.630945538
휴게음식점,영업,그릿시내,209096.544852183,449775.249091958
휴게음식점,영업,맘스터치군자역점,206951.081511266,450468.555022798
휴게음식점,영업,지류,205800.186223739,448390.088509972
휴게음식점,영업,씨유광진화양점,206009.287883166,449345.124037007
휴게음식점,영업,러슬(Rustle),207491.481743746,449597.119179049
휴게음식점,영업,멜로테이블,206993.561385142,450025.157111399
휴게음식점,영업,스타벅스건국대점,206213.705252822,448817.795223313
휴게음식점,영업,쏭카롱,207443.713987256,450420.261323405
휴게음식점,영업,커피에반하다,205848.430082738,448829.436237959
휴게음식점,영업,달리는커피화양점,205988.468227018,449527.769210707
휴게음식점,영업,씨유구의베스트점,207944.045277159,449081.590641046
휴게음식점,영업,에소프레솔리(ESPRESSOLY),209637.078215509,449832.485937903
휴게음식점,영업,심봉사도로케,207209.810546587,451202.421762105
휴게음식점,영업,카페구오,206567.065960273,450324.570451501
휴게음식점,영업,나인피시방,207234.479621597,451127.31725064
휴게음식점,영업,맛있는집,205782.324800637,448120.206530471
휴게음식점,영업,비바체,208309.984922807,448766.130672508
휴게음식점,영업,빽다방구의역점,207444.54897561,448263.89528182
휴게음식점,영업,세븐일레븐화양공원점,205986.52735983,449412.47397609
휴게음식점,영업,이화만두,206863.540234864,450272.567030558
휴게음식점,영업,내음카페,208041.585129128,448135.50795533
휴게음식점,영업,나무스터디,207121.326018306,447991.525152502
휴게음식점,영업,제니씨,206064.295111783,449117.778716707
휴게음식점,영업,청담동김밥,207711.800803719,451249.890523841
휴게음식점,영업,맥스피드(PC)방 구의본점,208261.748825555,448701.658478751
휴게음식점,영업,세븐일레븐군자장안점,206199.193959325,449852.17122223
휴게음식점,영업,씨유편의점,206759.177763498,450533.841951965
휴게음식점,영업,휴온(on),207428.868256356,448444.894623499
휴게음식점,영업,코코버블건대입구점,205905.381939151,448686.69670371
휴게음식점,영업,커피머무르다,207203.35264776,447466.184238623
휴게음식점,영업,다름(DAREUM),206596.011276854,448145.654197124
휴게음식점,영업,씨즈유어데이(Seize your day),207594.297938071,451601.048155337
휴게음식점,영업,씨유자양승일점,207363.444543305,447685.114845896
휴게음식점,영업,맵스피시방,206823.818915546,447841.302645982
휴게음식점,영업,지에스25노유,205915.577395665,448655.514665441
휴게음식점,영업,메이로즈마카롱,207883.090424928,449707.571559893
휴게음식점,영업,한스광진점,208353.081759541,448772.087767012
휴게음식점,영업,메가엠지씨커피군자역점,206919.671510196,450401.273203554
휴게음식점,영업,올림픽북단점빽다방,208346.844310356,448693.174057775
휴게음식점,영업,홈워크,206015.280335652,449180.408499373
휴게음식점,영업,로쿠커피,206423.192675647,450199.21302117
휴게음식점,영업,19티,206196.490105448,449486.201330539
휴게음식점,영업,지에스25중곡메디컬점,207420.749298556,451559.056523752
휴게음식점,영업,올바른어묵자양점,206349.675048285,448396.939704285
휴게음식점,영업,씨유세종대대양에이아이센터,206479.980833988,449827.630945538
휴게음식점,영업,피자앤(&),207417.486550188,449130.865792573
휴게음식점,영업,씨유자양차이나점,205711.087846204,448421.587155723
휴게음식점,영업,(주)비지에프리테일 건대경영관점,206445.881091692,448922.881688102
